OFFER_ID,AREA_IN_M2,PRICE,FEES,DATE,FLOOR,DISTRICT,FURNISHED,DEVELOPMENT_TYPE,NUMBER_OF_ROOMS
783573846,56.7,2000.0,500.0,2022-10-20,3.0,łazarz,1.0,Kamienica,2.0
699182179,32.0,1900.0,600.0,2022-10-20,1.0,naramowice,1.0,Blok,1.0
789725155,40.0,2000.0,400.0,2022-10-20,2.0,górczyn,1.0,Blok,2.0
785001616,50.0,2600.0,450.0,2022-10-20,3.0,rataje,1.0,Blok,2.0
772378679,32.0,1800.0,300.0,2022-10-20,8.0,naramowice,1.0,Blok,2.0
787778646,130.0,4500.0,1.0,2022-10-20,1.0,stare miasto,0.0,Kamienica,
780811960,64.0,2500.0,1.0,2022-10-20,,sołacz,1.0,Szeregowiec,3.0
789097375,32.0,2600.0,450.0,2022-10-20,2.0,łazarz,1.0,Apartamentowiec,2.0
778989502,60.0,2400.0,1.0,2022-10-20,1.0,stare miasto,1.0,Pozostałe,3.0
789887714,69.5,3400.0,700.0,2022-10-20,1.0,jeżyce,1.0,Blok,3.0
789892195,44.0,2500.0,700.0,2022-10-20,5.0,podolany,1.0,Blok,2.0
687054779,28.0,1700.0,500.0,2022-10-20,0.0,grunwald,1.0,Blok,1.0
789261200,49.0,2900.0,538.0,2022-10-20,1.0,stare miasto,1.0,Blok,2.0
788632575,50.0,1800.0,650.0,2022-10-20,2.0,łazarz,1.0,Blok,2.0
784659004,106.0,3500.0,400.0,2022-10-20,1.0,jeżyce,0.0,Kamienica,3.0
775652046,58.0,2600.0,750.0,2022-10-20,1.0,chartowo,1.0,Blok,3.0
773522801,80.0,5000.0,1.0,2022-10-20,0.0,ławica,1.0,Dom wolnostojący,
786777701,75.0,3500.0,450.0,2022-10-20,3.0,starołęka,0.0,Apartamentowiec,3.0
785373210,48.0,2150.0,500.0,2022-10-20,2.0,winogrady,1.0,Blok,3.0
787834940,30.0,1400.0,220.0,2022-10-20,0.0,łazarz,0.0,Kamienica,1.0
789096696,49.0,1500.0,1.0,2022-10-20,,piątkowo,1.0,Blok,2.0
786059310,40.0,2500.0,500.0,2022-10-20,0.0,grunwald,1.0,Apartamentowiec,2.0
787711964,47.3,1900.0,500.0,2022-10-20,4.0,winogrady,1.0,Blok,3.0
787258637,50.0,1700.0,1.0,2022-10-20,2.0,naramowice,1.0,Kamienica,2.0
786712122,69.0,2500.0,650.0,2022-10-20,2.0,grunwald,1.0,Blok,3.0
784499659,50.0,2700.0,300.0,2022-10-20,0.0,jeżyce,0.0,Apartamentowiec,2.0
787822490,30.0,700.0,1.0,2022-10-20,0.0,śródka,0.0,Kamienica,1.0
788893227,60.0,2500.0,700.0,2022-10-20,1.0,górczyn,1.0,Blok,2.0
783048184,63.0,2200.0,500.0,2022-10-20,1.0,górczyn,1.0,Apartamentowiec,3.0
781058946,51.0,2300.0,650.0,2022-10-20,3.0,górczyn,0.0,Apartamentowiec,2.0
723503259,64.0,2799.0,650.0,2022-10-20,1.0,dębiec,1.0,Blok,3.0
784692310,64.0,3000.0,1300.0,2022-10-20,3.0,rataje,1.0,Blok,
787736562,54.0,2000.0,480.0,2022-10-20,2.0,grunwald,1.0,Blok,2.0
770179308,58.0,5200.0,1.0,2022-10-20,2.0,komandoria,1.0,Kamienica,2.0
587532300,35.0,4500.0,1.0,2022-10-20,-1.0,łazarz,1.0,Kamienica,1.0
790019927,59.0,2700.0,700.0,2022-10-20,4.0,chartowo,1.0,Blok,3.0
785760083,49.5,2100.0,700.0,2022-10-20,4.0,piątkowo,0.0,Blok,2.0
782432533,49.0,2350.0,2650.0,2022-10-20,1.0,jeżyce,1.0,Blok,2.0
784862979,48.0,2700.0,750.0,2022-10-20,4.0,winogrady,1.0,Blok,3.0
785292666,120.0,8400.0,1.0,2022-10-20,1.0,warszawskie,1.0,Dom wolnostojący,
651825131,50.0,2700.0,700.0,2022-10-20,,rataje,1.0,Blok,2.0
789127819,36.0,2000.0,550.0,2022-10-20,1.0,dębiec,1.0,Blok,2.0
789308203,40.0,2500.0,450.0,2022-10-20,2.0,chartowo,1.0,Blok,2.0
788607424,140.0,3000.0,3000.0,2022-10-20,,grunwald,0.0,Kamienica,2.0
783921745,220.0,6000.0,1.0,2022-10-20,2.0,wilda,1.0,Kamienica,
784896523,70.0,4000.0,400.0,2022-10-20,2.0,junikowo,1.0,Blok,2.0
787909719,71.0,2500.0,330.0,2022-10-20,0.0,grunwald,1.0,Blok,3.0
788544554,57.8,2700.0,500.0,2022-10-20,1.0,stare miasto,1.0,Kamienica,3.0
788846935,50.0,1100.0,250.0,2022-10-20,5.0,ogrody,1.0,Blok,2.0
788012115,60.0,2400.0,300.0,2022-10-20,4.0,wilda,1.0,Kamienica,3.0
758771128,47.1,2700.0,530.0,2022-10-20,3.0,komandoria,1.0,Blok,2.0
660981828,60.0,6500.0,2000.0,2022-10-20,10.0,stare miasto,1.0,Apartamentowiec,1.0
783738373,50.0,2300.0,610.0,2022-10-20,1.0,winogrady,1.0,Blok,2.0
788837955,46.0,2600.0,500.0,2022-10-20,3.0,grunwald,1.0,Blok,3.0
786911261,55.0,2299.0,300.0,2022-10-20,2.0,łazarz,1.0,Kamienica,2.0
784695733,33.6,1700.0,400.0,2022-10-20,2.0,grunwald,1.0,Blok,2.0
789333578,42.0,1450.0,1450.0,2022-10-20,2.0,jeżyce,1.0,Blok,1.0
686808087,31.0,1800.0,250.0,2022-10-20,1.0,naramowice,1.0,Blok,1.0
786265882,7.0,1000.0,200.0,2022-10-20,3.0,piątkowo,1.0,Blok,
789549606,26.0,2000.0,250.0,2022-10-20,3.0,ogrody,1.0,Blok,1.0
717984477,60.0,5500.0,1500.0,2022-10-20,4.0,stare miasto,1.0,Apartamentowiec,2.0
785396973,40.0,3000.0,500.0,2022-10-20,6.0,rataje,1.0,Blok,2.0
786645209,50.0,2600.0,500.0,2022-10-20,2.0,winogrady,1.0,Blok,3.0
784475166,61.0,2700.0,950.0,2022-10-20,0.0,ogrody,1.0,Blok,3.0
786925350,44.0,2300.0,570.0,2022-10-20,7.0,grunwald,0.0,Blok,2.0
784981510,50.0,2500.0,436.0,2022-10-20,0.0,winiary,1.0,Blok,2.0
777411737,45.0,2300.0,450.0,2022-10-20,1.0,dębiec,1.0,Blok,2.0
789207467,12.0,2000.0,500.0,2022-10-20,4.0,piątkowo,1.0,Blok,2.0
788886396,44.0,2300.0,450.0,2022-10-20,2.0,grunwald,1.0,Kamienica,2.0
776837150,30.0,2900.0,500.0,2022-10-20,2.0,piątkowo,1.0,Apartamentowiec,3.0
786569539,44.0,3500.0,480.0,2022-10-20,3.0,łacina,1.0,Blok,2.0
787754658,50.0,2500.0,500.0,2022-10-20,4.0,wilda,1.0,Blok,2.0
693598585,71.0,4200.0,800.0,2022-10-20,,grunwald,1.0,Apartamentowiec,
785889706,56.0,2800.0,560.0,2022-10-20,4.0,grunwald,1.0,Blok,3.0
789841975,22.0,1400.0,0.1,2022-10-20,2.0,sołacz,1.0,Dom wolnostojący,1.0
780688301,78.0,2900.0,1200.0,2022-10-20,4.0,piątkowo,1.0,Blok,
703829191,50.0,1800.0,600.0,2022-10-20,2.0,komandoria,1.0,Blok,2.0
787853165,40.0,2500.0,500.0,2022-10-20,4.0,dębiec,1.0,Blok,2.0
787036247,52.0,2500.0,380.0,2022-10-20,2.0,junikowo,1.0,Blok,2.0
780215976,26.0,3900.0,1.0,2022-10-20,,łazarz,1.0,Kamienica,1.0
783414823,75.0,3200.0,1020.0,2022-10-20,,jeżyce,1.0,Kamienica,3.0
788432368,48.0,2000.0,613.0,2022-10-20,0.0,grunwald,1.0,Blok,2.0
648764209,38.0,1850.0,460.0,2022-10-20,1.0,rataje,1.0,Blok,2.0
784440727,55.1,3250.0,295.0,2022-10-20,0.0,warszawskie,1.0,Dom wolnostojący,2.0
751243003,100.0,2300.0,1002.0,2022-10-20,1.0,grunwald,1.0,Szeregowiec,
781191975,42.0,2200.0,520.0,2022-10-20,1.0,jeżyce,1.0,Kamienica,2.0
789611204,70.0,1600.0,300.0,2022-10-20,1.0,łazarz,1.0,Kamienica,3.0
787930950,53.0,2600.0,620.0,2022-10-20,0.0,winogrady,1.0,Blok,3.0
653734807,40.0,1499.0,1.0,2022-10-20,0.0,naramowice,1.0,Dom wolnostojący,2.0
790033274,87.0,3500.0,1000.0,2022-10-20,1.0,winogrady,1.0,Dom wolnostojący,3.0
784987519,65.0,2400.0,400.0,2022-10-20,4.0,jeżyce,1.0,Kamienica,3.0
790015183,70.0,2600.0,500.0,2022-10-20,0.0,starołęka,1.0,Dom wolnostojący,
530458713,34.0,2200.0,500.0,2022-10-20,1.0,wilda,1.0,Blok,2.0
789186731,38.0,2300.0,450.0,2022-10-20,5.0,winogrady,1.0,Blok,2.0
710774589,50.0,2400.0,600.0,2022-10-20,4.0,stare miasto,1.0,Kamienica,2.0
790099088,36.0,2300.0,390.0,2022-10-20,1.0,łazarz,1.0,Kamienica,1.0
787008590,57.0,3500.0,570.0,2022-10-20,,winiary,1.0,Blok,3.0
776487107,42.0,2700.0,500.0,2022-10-20,2.0,rataje,1.0,Apartamentowiec,2.0
786061307,38.0,1800.0,500.0,2022-10-20,2.0,rataje,1.0,Blok,2.0
786392571,40.0,3000.0,550.0,2022-10-20,2.0,jeżyce,1.0,Blok,2.0
789055497,44.0,2800.0,420.0,2022-10-20,4.0,rataje,1.0,Blok,2.0
694208937,80.0,2900.0,500.0,2022-10-20,2.0,wilda,1.0,Kamienica,2.0
788813419,22.0,2000.0,200.0,2022-10-20,1.0,winiary,1.0,Dom wolnostojący,1.0
788954630,40.0,1800.0,500.0,2022-10-20,1.0,ławica,1.0,Dom wolnostojący,2.0
761536329,75.0,3490.0,800.0,2022-10-20,2.0,rataje,1.0,Blok,
787794206,24.0,2800.0,300.0,2022-10-20,0.0,jeżyce,1.0,Kamienica,1.0
789416511,42.0,2000.0,2000.0,2022-10-20,0.0,podolany,1.0,Apartamentowiec,2.0
776681690,50.0,2050.0,750.0,2022-10-20,2.0,wilda,1.0,Blok,2.0
778166660,37.0,2300.0,600.0,2022-10-20,1.0,jeżyce,1.0,Blok,2.0
789334967,65.0,2800.0,600.0,2022-10-20,2.0,chartowo,1.0,Blok,3.0
789245923,69.9,3000.0,850.0,2022-10-20,1.0,jeżyce,1.0,Blok,3.0
712613519,30.31,2200.0,270.0,2022-10-20,1.0,jeżyce,1.0,Blok,1.0
711458782,73.0,2000.0,720.0,2022-10-20,0.0,grunwald,1.0,Blok,3.0
656589081,35.0,2200.0,1600.0,2022-10-20,0.0,wilda,1.0,Kamienica,2.0
784573188,53.0,2600.0,665.0,2022-10-20,5.0,jeżyce,0.0,Apartamentowiec,3.0
786603752,30.0,1800.0,300.0,2022-10-20,0.0,szczepankowo,1.0,Dom wolnostojący,1.0
789099180,50.0,2200.0,400.0,2022-10-20,4.0,stare miasto,1.0,Kamienica,3.0
777750531,50.39,2900.0,1.0,2022-10-20,1.0,sołacz,1.0,Dom wolnostojący,3.0
749045846,82.0,2600.0,500.0,2022-10-20,1.0,grunwald,1.0,Apartamentowiec,3.0
787823356,42.0,2800.0,550.0,2022-10-20,2.0,jeżyce,1.0,Blok,2.0
788676679,78.0,2600.0,900.0,2022-10-20,,grunwald,1.0,Kamienica,3.0
785093641,25.0,1900.0,250.0,2022-10-20,0.0,ogrody,1.0,Blok,1.0
783234379,45.6,2100.0,550.0,2022-10-20,0.0,górczyn,1.0,Blok,2.0
785125865,70.0,2500.0,2500.0,2022-10-20,3.0,łazarz,1.0,Kamienica,3.0
779884806,40.0,1600.0,400.0,2022-10-20,0.0,winogrady,1.0,Szeregowiec,1.0
785475894,52.0,2500.0,531.0,2022-10-20,3.0,chartowo,1.0,Blok,3.0
770780993,34.0,3000.0,1.0,2022-10-20,1.0,stare miasto,1.0,Kamienica,2.0
681090627,45.0,2600.0,500.0,2022-10-20,2.0,jeżyce,1.0,Apartamentowiec,2.0
786378934,39.0,2000.0,615.0,2022-10-20,2.0,grunwald,1.0,Kamienica,1.0
693391143,30.0,2400.0,250.0,2022-10-20,1.0,jeżyce,1.0,Kamienica,2.0
780412340,110.0,450.0,1.0,2022-10-20,3.0,wilda,1.0,Kamienica,3.0
788059824,42.0,2400.0,630.0,2022-10-20,4.0,sołacz,1.0,Blok,2.0
788459533,52.6,2300.0,550.0,2022-10-20,8.0,grunwald,1.0,Blok,3.0
705026700,52.0,2100.0,620.0,2022-10-20,3.0,piątkowo,1.0,Blok,2.0
789510245,33.0,2800.0,280.0,2022-10-20,3.0,naramowice,1.0,Blok,1.0
786244592,105.0,2000.0,50.0,2022-10-20,4.0,łazarz,0.0,Kamienica,3.0
783212532,42.0,2250.0,669.0,2022-10-20,2.0,stare miasto,1.0,Kamienica,2.0
786107441,76.0,5000.0,950.0,2022-10-20,1.0,piątkowo,1.0,Blok,
788064700,52.0,2800.0,400.0,2022-10-20,4.0,górczyn,1.0,Blok,3.0
632404896,55.0,6000.0,1500.0,2022-10-20,2.0,stare miasto,1.0,Apartamentowiec,2.0
668533132,60.0,6000.0,2000.0,2022-10-20,4.0,stare miasto,1.0,Apartamentowiec,2.0
776844557,64.0,2200.0,1000.0,2022-10-20,9.0,chartowo,1.0,Blok,3.0
755001979,40.5,2900.0,465.0,2022-10-20,,grunwald,1.0,Blok,2.0
700244154,77.0,2000.0,1.0,2022-10-20,0.0,górczyn,1.0,Szeregowiec,
624964329,30.0,1200.0,1200.0,2022-10-20,1.0,warszawskie,1.0,Dom wolnostojący,1.0
663694938,42.0,2200.0,500.0,2022-10-20,1.0,łazarz,1.0,Apartamentowiec,2.0
718026201,55.0,7000.0,1500.0,2022-10-20,1.0,stare miasto,1.0,Apartamentowiec,2.0
718114567,55.0,7000.0,2500.0,2022-10-20,,stare miasto,1.0,Apartamentowiec,2.0
775396950,40.0,2950.0,450.0,2022-10-20,,rataje,1.0,Apartamentowiec,2.0
783194358,44.0,1550.0,600.0,2022-10-20,3.0,dębiec,1.0,Blok,2.0
788862039,40.0,2200.0,500.0,2022-10-20,,winiary,1.0,Blok,2.0
782567618,71.0,3300.0,700.0,2022-10-20,3.0,jeżyce,1.0,Apartamentowiec,3.0
786701811,40.0,2100.0,323.0,2022-10-20,1.0,dębiec,1.0,Kamienica,2.0
788491392,51.0,2300.0,700.0,2022-10-20,8.0,łacina,1.0,Blok,2.0
779980456,51.0,2900.0,420.0,2022-10-20,2.0,górczyn,1.0,Apartamentowiec,2.0
686528129,50.0,2000.0,1.0,2022-10-20,1.0,sołacz,1.0,Kamienica,1.0
779148267,33.0,2200.0,550.0,2022-10-20,4.0,dębiec,0.0,Blok,1.0
784399866,40.0,3000.0,400.0,2022-10-20,4.0,stare miasto,1.0,Apartamentowiec,2.0
577285724,62.0,1500.0,1000.0,2022-10-20,-1.0,starołęka,1.0,Dom wolnostojący,2.0
788608495,32.0,1900.0,300.0,2022-10-20,2.0,jeżyce,0.0,Kamienica,2.0
697495956,46.5,2000.0,600.0,2022-10-20,8.0,chartowo,1.0,Blok,2.0
789549742,72.0,2500.0,520.0,2022-10-20,4.0,grunwald,1.0,Kamienica,
783656895,442.0,2600.0,251.0,2022-10-20,2.0,chartowo,1.0,Kamienica,2.0
789404048,44.0,2000.0,400.0,2022-10-20,3.0,piątkowo,1.0,Blok,2.0
788072502,46.0,2500.0,400.0,2022-10-20,0.0,stare miasto,1.0,Blok,2.0
744307954,80.0,3100.0,500.0,2022-10-20,1.0,winogrady,0.0,Loft,2.0
789483275,40.0,2500.0,1.0,2022-10-20,3.0,stare miasto,1.0,Pozostałe,2.0
779936325,48.8,2000.0,600.0,2022-10-20,3.0,rataje,1.0,Blok,2.0
779110811,18.0,1200.0,550.0,2022-10-20,10.0,rataje,1.0,Blok,1.0
788566847,42.6,2100.0,800.0,2022-10-20,3.0,śródka,1.0,Blok,2.0
784051962,50.0,2600.0,500.0,2022-10-20,4.0,dębiec,1.0,Blok,2.0
787367518,47.0,2400.0,480.0,2022-10-20,0.0,naramowice,1.0,Blok,2.0
788903014,70.0,9500.0,1750.0,2022-10-20,3.0,jeżyce,1.0,Apartamentowiec,3.0
788708375,50.0,3500.0,200.0,2022-10-20,0.0,grunwald,1.0,Blok,2.0
785548882,75.0,3200.0,0.01,2022-10-20,1.0,starołęka,0.0,Szeregowiec,3.0
723121760,47.0,2550.0,600.0,2022-10-20,1.0,łacina,1.0,Blok,3.0
781585068,47.0,3000.0,600.0,2022-10-20,3.0,piątkowo,1.0,Apartamentowiec,2.0
778085288,50.0,1799.0,500.0,2022-10-20,4.0,wilda,1.0,Kamienica,2.0
784469196,20.0,1500.0,1.0,2022-10-20,3.0,jeżyce,1.0,Kamienica,1.0
761512821,46.0,1900.0,700.0,2022-10-20,3.0,piątkowo,1.0,Blok,2.0
782570653,35.0,1900.0,400.0,2022-10-20,1.0,rataje,1.0,Blok,2.0
743779368,48.0,2000.0,370.0,2022-10-20,0.0,junikowo,1.0,Apartamentowiec,2.0
790012738,58.0,3100.0,1.0,2022-10-20,4.0,stare miasto,1.0,Blok,3.0
789274387,40.0,2600.0,410.0,2022-10-20,3.0,wilda,1.0,Apartamentowiec,2.0
649552753,33.0,2600.0,430.0,2022-10-20,4.0,wilda,1.0,Blok,2.0
686353700,42.0,2400.0,530.0,2022-10-20,1.0,górczyn,1.0,Blok,2.0
785321485,59.35,2000.0,2300.0,2022-10-20,3.0,grunwald,1.0,Kamienica,2.0
788563279,54.56,3000.0,308.0,2022-10-20,,grunwald,0.0,Apartamentowiec,2.0
778728957,40.0,2500.0,500.0,2022-10-20,4.0,rataje,1.0,Blok,1.0
784939942,47.0,2000.0,400.0,2022-10-20,2.0,łazarz,1.0,Blok,3.0
786586417,49.0,2600.0,550.0,2022-10-20,2.0,piątkowo,1.0,Blok,2.0
781214681,45.0,2400.0,550.0,2022-10-20,4.0,jeżyce,1.0,Blok,2.0
783863208,48.5,2400.0,680.0,2022-10-20,2.0,łacina,1.0,Apartamentowiec,2.0
789389756,56.17,3200.0,1.0,2022-10-20,1.0,łacina,1.0,Blok,3.0
789316369,50.0,3000.0,500.0,2022-10-20,0.0,łazarz,1.0,Kamienica,1.0
788767788,65.5,2800.0,420.0,2022-10-20,4.0,wilda,1.0,Kamienica,2.0
781715414,87.0,3600.0,700.0,2022-10-20,1.0,naramowice,1.0,Apartamentowiec,3.0
780531934,130.0,4500.0,1.0,2022-10-20,1.0,stare miasto,0.0,Kamienica,3.0
782601191,30.0,2200.0,450.0,2022-10-20,4.0,wilda,1.0,Apartamentowiec,1.0
778571434,55.0,2100.0,500.0,2022-10-20,3.0,jeżyce,1.0,Blok,2.0
758472290,49.0,2400.0,500.0,2022-10-20,1.0,naramowice,1.0,Blok,2.0
789038201,48.0,2800.0,550.0,2022-10-20,4.0,rataje,1.0,Blok,3.0
785217406,38.0,1500.0,500.0,2022-10-20,,jeżyce,1.0,Blok,2.0
689862445,50.0,8500.0,500.0,2022-10-20,2.0,stare miasto,1.0,Apartamentowiec,2.0
787589166,50.0,2500.0,470.0,2022-10-20,1.0,dębiec,1.0,Apartamentowiec,2.0
682778832,60.0,6000.0,2000.0,2022-10-20,2.0,stare miasto,1.0,Apartamentowiec,2.0
668365745,38.0,1700.0,468.0,2022-10-20,1.0,grunwald,1.0,Blok,2.0
756441930,40.0,2300.0,380.0,2022-10-20,1.0,naramowice,1.0,Blok,2.0
788605737,55.0,2300.0,325.0,2022-10-20,2.0,wilda,1.0,Kamienica,2.0
786918711,47.0,2000.0,600.0,2022-10-20,,piątkowo,1.0,Blok,2.0
784053434,27.55,2250.0,330.0,2022-10-20,1.0,rataje,1.0,Apartamentowiec,1.0
788016020,52.0,2500.0,2500.0,2022-10-20,3.0,ogrody,1.0,Blok,2.0
788600536,50.0,2900.0,500.0,2022-10-20,2.0,naramowice,1.0,Apartamentowiec,3.0
785000713,48.0,2200.0,300.0,2022-10-20,2.0,warszawskie,1.0,Kamienica,2.0
789556166,55.0,2900.0,600.0,2022-10-20,,rataje,1.0,Apartamentowiec,3.0
778774080,53.0,2200.0,300.0,2022-10-20,0.0,łazarz,1.0,Blok,2.0
787867652,40.0,1500.0,1.0,2022-10-20,2.0,dębiec,0.0,Dom wolnostojący,2.0
771460493,50.0,2750.0,550.0,2022-10-20,3.0,śródka,1.0,Blok,2.0
784855985,63.3,3800.0,890.0,2022-10-20,3.0,piątkowo,1.0,Blok,
790084083,68.0,3300.0,700.0,2022-10-20,3.0,winogrady,1.0,Blok,3.0
789490233,55.0,2500.0,1.0,2022-10-20,1.0,komandoria,1.0,Kamienica,2.0
575657402,16.0,900.0,500.0,2022-10-20,1.0,piątkowo,1.0,Szeregowiec,2.0
691301860,64.0,3500.0,750.0,2022-10-20,0.0,rataje,1.0,Blok,3.0
783169982,72.0,2600.0,500.0,2022-10-20,3.0,stare miasto,1.0,Kamienica,2.0
789372647,39.0,2100.0,330.0,2022-10-20,1.0,dębiec,1.0,Blok,2.0
788579406,45.0,2500.0,600.0,2022-10-20,0.0,wilda,1.0,Blok,2.0
679072212,22.0,2300.0,450.0,2022-10-20,2.0,komandoria,1.0,Kamienica,2.0
788724540,39.0,2300.0,269.0,2022-10-20,1.0,podolany,1.0,Blok,2.0
789524850,69.0,3000.0,980.0,2022-10-20,7.0,grunwald,1.0,Blok,
789350660,38.0,2600.0,550.0,2022-10-20,0.0,wilda,1.0,Apartamentowiec,2.0
787258384,50.0,3100.0,500.0,2022-10-20,2.0,naramowice,1.0,Blok,3.0
789783138,40.21,2500.0,530.0,2022-10-20,1.0,starołęka,1.0,Blok,2.0
786838999,54.0,3000.0,700.0,2022-10-20,5.0,jeżyce,1.0,Apartamentowiec,2.0
777595718,42.0,2700.0,0.01,2022-10-20,1.0,stare miasto,1.0,Pozostałe,2.0
787983636,51.2,2500.0,450.0,2022-10-20,1.0,dębiec,1.0,Apartamentowiec,2.0
717997914,60.0,6000.0,1500.0,2022-10-20,3.0,stare miasto,1.0,Apartamentowiec,2.0
780043723,45.0,2000.0,380.0,2022-10-20,1.0,podolany,0.0,Blok,2.0
785552236,37.0,1800.0,350.0,2022-10-20,,winiary,1.0,Apartamentowiec,1.0
788184363,51.0,1899.0,990.0,2022-10-20,1.0,piątkowo,1.0,Blok,2.0
786997854,40.0,100.0,100.0,2022-10-20,0.0,dębiec,1.0,Blok,2.0
655647434,53.0,2600.0,650.0,2022-10-20,1.0,chartowo,0.0,Blok,3.0
788514950,47.5,2200.0,450.0,2022-10-20,3.0,wilda,1.0,Blok,2.0
774083997,35.0,2500.0,100.0,2022-10-20,,sołacz,0.0,Blok,2.0
789746445,55.0,2300.0,820.0,2022-10-20,0.0,warszawskie,1.0,Blok,2.0
786399621,53.0,1400.0,600.0,2022-10-20,5.0,rataje,1.0,Blok,2.0
688019721,28.0,1800.0,1.0,2022-10-20,1.0,starołęka,1.0,Dom wolnostojący,1.0
788592007,55.0,1500.0,1500.0,2022-10-20,2.0,łazarz,1.0,Blok,2.0
708479187,59.0,2400.0,600.0,2022-10-20,0.0,łacina,1.0,Blok,2.0
742865035,50.0,3300.0,500.0,2022-10-20,5.0,jeżyce,1.0,Blok,3.0
787954632,37.0,2000.0,470.0,2022-10-20,0.0,dębiec,0.0,Blok,2.0
784529622,64.0,3600.0,869.0,2022-10-20,9.0,grunwald,1.0,Blok,3.0
786083887,44.0,2400.0,514.04,2022-10-20,0.0,rataje,1.0,Blok,2.0
783711899,48.73,1700.0,700.0,2022-10-20,4.0,komandoria,0.0,Blok,2.0
697879534,49.29,3100.0,1.0,2022-10-20,2.0,górczyn,1.0,Blok,2.0
785215516,59.35,2300.0,600.0,2022-10-20,2.0,górczyn,0.0,Blok,2.0
700167673,80.0,3000.0,1.0,2022-10-20,0.0,rataje,0.0,Dom wolnostojący,3.0
786363876,42.0,2000.0,2000.0,2022-10-20,3.0,łazarz,1.0,Blok,2.0
789126522,44.0,2600.0,200.0,2022-10-20,4.0,jeżyce,1.0,Kamienica,2.0
780347642,60.0,5000.0,1500.0,2022-10-20,10.0,stare miasto,1.0,Apartamentowiec,2.0
789504371,36.78,2000.0,550.0,2022-10-20,5.0,rataje,0.0,Blok,2.0
776106353,65.0,2600.0,800.0,2022-10-20,4.0,stare miasto,1.0,Blok,3.0
682082690,31.0,2000.0,555.0,2022-10-20,2.0,rataje,1.0,Blok,1.0
776424163,70.0,2600.0,1.0,2022-10-20,1.0,dębiec,1.0,Dom wolnostojący,3.0
668031957,45.0,2500.0,550.0,2022-10-20,3.0,dębiec,1.0,Blok,2.0
777947421,28.0,1000.0,1.0,2022-10-20,0.0,smochowice,1.0,Dom wolnostojący,1.0
789430923,60.0,2999.0,1.0,2022-10-20,4.0,stare miasto,1.0,Kamienica,2.0
785032777,51.6,2200.0,600.0,2022-10-20,1.0,piątkowo,1.0,Blok,2.0
692274914,80.0,2900.0,500.0,2022-10-20,2.0,wilda,1.0,Kamienica,2.0
779322285,60.0,6000.0,1000.0,2022-10-20,8.0,stare miasto,1.0,Apartamentowiec,2.0
788766039,44.43,2700.0,600.0,2022-10-20,3.0,stare miasto,1.0,Blok,2.0
774137371,46.0,2400.0,600.0,2022-10-20,5.0,grunwald,1.0,Blok,2.0
788349782,49.0,3200.0,620.0,2022-10-20,2.0,warszawskie,1.0,Blok,3.0
789561748,49.0,2200.0,650.0,2022-10-20,9.0,górczyn,1.0,Blok,3.0
781832389,20.0,1600.0,330.0,2022-10-20,6.0,wilda,1.0,Blok,1.0
738877248,49.0,1900.0,600.0,2022-10-20,0.0,sołacz,1.0,Kamienica,2.0
789487387,54.0,2600.0,650.0,2022-10-20,2.0,chartowo,0.0,Blok,3.0
786470499,46.0,2500.0,500.0,2022-10-20,1.0,winogrady,0.0,Blok,2.0
787413615,36.0,2400.0,400.0,2022-10-20,2.0,ogrody,1.0,Blok,2.0
771692423,31.0,1800.0,400.0,2022-10-20,1.0,stare miasto,1.0,Apartamentowiec,1.0
783232803,45.0,2600.0,2600.0,2022-10-20,4.0,stare miasto,1.0,Kamienica,2.0
784436465,57.1,3370.0,300.0,2022-10-20,2.0,warszawskie,1.0,Dom wolnostojący,3.0
790086749,32.0,1500.0,450.0,2022-10-20,1.0,winogrady,1.0,Blok,1.0
789210453,50.0,2100.0,580.0,2022-10-20,0.0,naramowice,1.0,Blok,2.0
704724014,64.0,4000.0,1.0,2022-10-20,2.0,łacina,1.0,Blok,3.0
786293476,50.0,1800.0,800.0,2022-10-20,3.0,dębiec,1.0,Blok,2.0
788693117,53.0,2500.0,900.0,2022-10-20,4.0,winogrady,1.0,Blok,3.0
779198733,40.0,2000.0,500.0,2022-10-20,1.0,górczyn,1.0,Blok,2.0
788171343,44.0,2000.0,500.0,2022-10-20,2.0,rataje,1.0,Blok,2.0
766265559,36.0,2600.0,500.0,2022-10-20,0.0,starołęka,1.0,Apartamentowiec,2.0
784137156,65.0,2700.0,650.0,2022-10-20,0.0,grunwald,1.0,Blok,3.0
789768650,44.0,2200.0,500.0,2022-10-20,1.0,rataje,1.0,Blok,2.0
789097336,65.0,1900.0,600.0,2022-10-20,0.0,jeżyce,1.0,Dom wolnostojący,3.0
786308072,49.6,3000.0,400.0,2022-10-20,1.0,wilda,1.0,Blok,2.0
780254664,60.0,1100.0,1.0,2022-10-20,0.0,wilda,0.0,Kamienica,2.0
787722259,58.0,5200.0,1.0,2022-10-20,1.0,komandoria,1.0,Kamienica,2.0
787733878,55.0,1800.0,800.0,2022-10-20,3.0,starołęka,1.0,Blok,2.0
781848155,50.0,2300.0,430.0,2022-10-20,,piątkowo,1.0,Blok,2.0
756045567,40.0,2500.0,535.0,2022-10-20,0.0,jeżyce,1.0,Blok,2.0
785223013,60.0,1700.0,300.0,2022-10-20,2.0,łazarz,1.0,Kamienica,2.0
